sample_id,hole_id,dataset_id,project_id,campaign_id,from_m,to_m,length_m,cu_pct,mo_pct,au_gt
CA-C01-015-A0058,CA-C01-015,DS01,cerro_azul,CAMPAIGN_01,114.000000000,116.000000000,2.000000000,0.052647463,0.000000000,0.000000000
CA-C01-015-A0059,CA-C01-015,DS01,cerro_azul,CAMPAIGN_01,116.000000000,118.000000000,2.000000000,0.052465648,0.000000000,0.000000000
CA-C01-015-A0060,CA-C01-015,DS01,cerro_azul,CAMPAIGN_01,118.000000000,120.000000000,2.000000000,0.054427735,0.000000000,0.000000000
CA-C01-015-A0061,CA-C01-015,DS01,cerro_azul,CAMPAIGN_01,120.000000000,122.000000000,2.000000000,0.055445642,0.000000000,0.000000000
CA-C01-015-A0062,CA-C01-015,DS01,cerro_azul,CAMPAIGN_01,122.000000000,124.000000000,2.000000000,0.059558560,0.000000000,0.000000000
CA-C01-015-A0063,CA-C01-015,DS01,cerro_azul,CAMPAIGN_01,124.000000000,126.000000000,2.000000000,0.056258417,0.000000000,0.000000000
CA-C01-015-A0064,CA-C01-015,DS01,cerro_azul,CAMPAIGN_01,126.000000000,128.000000000,2.000000000,0.049341997,0.000000000,0.000000000
CA-C01-015-A0065,CA-C01-015,DS01,cerro_azul,CAMPAIGN_01,128.000000000,130.000000000,2.000000000,0.064151878,0.000000000,0.000000000
CA-C01-015-A0066,CA-C01-015,DS01,cerro_azul,CAMPAIGN_01,130.000000000,132.000000000,2.000000000,0.059535721,0.000000000,0.000000000
CA-C01-015-A0067,CA-C01-015,DS01,cerro_azul,CAMPAIGN_01,132.000000000,134.000000000,2.000000000,0.058046834,0.000000000,0.000000000
CA-C01-015-A0068,CA-C01-015,DS01,cerro_azul,CAMPAIGN_01,134.000000000,136.000000000,2.000000000,0.060672401,0.000000000,0.000000000
CA-C01-015-A0069,CA-C01-015,DS01,cerro_azul,CAMPAIGN_01,136.000000000,138.000000000,2.000000000,0.058994104,0.000000000,0.000000000
CA-C01-015-A0070,CA-C01-015,DS01,cerro_azul,CAMPAIGN_01,138.000000000,140.000000000,2.000000000,0.059812290,0.000000000,0.000000000
CA-C01-015-A0071,CA-C01-015,DS01,cerro_azul,CAMPAIGN_01,140.000000000,142.000000000,2.000000000,0.057826212,0.000000000,0.000000000
CA-C01-015-A0072,CA-C01-015,DS01,cerro_azul,CAMPAIGN_01,142.000000000,144.000000000,2.000000000,0.058629931,0.000000000,0.000000000
CA-C01-015-A0073,CA-C01-015,DS01,cerro_azul,CAMPAIGN_01,144.000000000,146.000000000,2.000000000,0.061142332,0.000000000,0.000000000
CA-C01-015-A0074,CA-C01-015,DS01,cerro_azul,CAMPAIGN_01,146.000000000,148.000000000,2.000000000,0.064662276,0.000000000,0.000000000
CA-C01-015-A0075,CA-C01-015,DS01,cerro_azul,CAMPAIGN_01,148.000000000,150.000000000,2.000000000,0.057202992,0.000000000,0.000000000
CA-C01-015-A0076,CA-C01-015,DS01,cerro_azul,CAMPAIGN_01,150.000000000,152.000000000,2.000000000,0.060980135,0.000000000,0.000000000
CA-C01-015-A0077,CA-C01-015,DS01,cerro_azul,CAMPAIGN_01,152.000000000,154.000000000,2.000000000,0.059344845,0.000000000,0.000000000
CA-C01-015-A0078,CA-C01-015,DS01,cerro_azul,CAMPAIGN_01,154.000000000,156.000000000,2.000000000,0.060945471,0.000000000,0.000000000
CA-C01-015-A0079,CA-C01-015,DS01,cerro_azul,CAMPAIGN_01,156.000000000,158.000000000,2.000000000,0.060834767,0.000000000,0.000000000
CA-C01-015-A0080,CA-C01-015,DS01,cerro_azul,CAMPAIGN_01,158.000000000,160.000000000,2.000000000,0.061539933,0.000000000,0.000000000
CA-C01-015-A0081,CA-C01-015,DS01,cerro_azul,CAMPAIGN_01,160.000000000,162.000000000,2.000000000,0.062080009,0.000000000,0.000000000
CA-C01-015-A0082,CA-C01-015,DS01,cerro_azul,CAMPAIGN_01,162.000000000,164.000000000,2.000000000,0.061885522,0.000000000,0.000000000
CA-C01-015-A0083,CA-C01-015,DS01,cerro_azul,CAMPAIGN_01,164.000000000,166.000000000,2.000000000,0.064778280,0.000000000,0.000000000
CA-C01-015-A0084,CA-C01-015,DS01,cerro_azul,CAMPAIGN_01,166.000000000,168.000000000,2.000000000,0.064660281,0.000000000,0.000000000
CA-C01-015-A0085,CA-C01-015,DS01,cerro_azul,CAMPAIGN_01,168.000000000,170.000000000,2.000000000,0.064567316,0.000000000,0.000000000
CA-C01-015-A0086,CA-C01-015,DS01,cerro_azul,CAMPAIGN_01,170.000000000,172.000000000,2.000000000,0.065230291,0.000000000,0.000000000
CA-C01-015-A0087,CA-C01-015,DS01,cerro_azul,CAMPAIGN_01,172.000000000,174.000000000,2.000000000,0.061645823,0.000000000,0.000000000
CA-C01-015-A0088,CA-C01-015,DS01,cerro_azul,CAMPAIGN_01,174.000000000,176.000000000,2.000000000,0.062464196,0.000000000,0.000000000
CA-C01-015-A0089,CA-C01-015,DS01,cerro_azul,CAMPAIGN_01,176.000000000,178.000000000,2.000000000,0.062882941,0.000000000,0.000000000
CA-C01-015-A0090,CA-C01-015,DS01,cerro_azul,CAMPAIGN_01,178.000000000,180.000000000,2.000000000,0.064357729,0.000000000,0.000000000
CA-C01-015-A0091,CA-C01-015,DS01,cerro_azul,CAMPAIGN_01,180.000000000,182.000000000,2.000000000,0.061487997,0.000000000,0.000000000
CA-C01-015-A0092,CA-C01-015,DS01,cerro_azul,CAMPAIGN_01,182.000000000,184.000000000,2.000000000,0.068906489,0.000000000,0.000000000
CA-C01-015-A0093,CA-C01-015,DS01,cerro_azul,CAMPAIGN_01,184.000000000,186.000000000,2.000000000,0.061017472,0.000000000,0.000000000
CA-C01-015-A0094,CA-C01-015,DS01,cerro_azul,CAMPAIGN_01,186.000000000,188.000000000,2.000000000,0.058215073,0.000000000,0.000000000
CA-C01-015-A0095,CA-C01-015,DS01,cerro_azul,CAMPAIGN_01,188.000000000,190.000000000,2.000000000,0.059397546,0.000000000,0.000000000
CA-C01-015-A0096,CA-C01-015,DS01,cerro_azul,CAMPAIGN_01,190.000000000,192.000000000,2.000000000,0.068879615,0.000000000,0.000000000
CA-C01-015-A0097,CA-C01-015,DS01,cerro_azul,CAMPAIGN_01,192.000000000,194.000000000,2.000000000,0.060787782,0.000000000,0.000000000
CA-C01-015-A0098,CA-C01-015,DS01,cerro_azul,CAMPAIGN_01,194.000000000,196.000000000,2.000000000,0.063335878,0.000000000,0.000000000
CA-C01-015-A0099,CA-C01-015,DS01,cerro_azul,CAMPAIGN_01,196.000000000,198.000000000,2.000000000,0.064329040,0.000000000,0.000000000
CA-C01-015-A0100,CA-C01-015,DS01,cerro_azul,CAMPAIGN_01,198.000000000,200.000000000,2.000000000,0.066128324,0.000000000,0.000000000
CA-C01-015-A0101,CA-C01-015,DS01,cerro_azul,CAMPAIGN_01,200.000000000,202.000000000,2.000000000,0.060715964,0.000000000,0.000000000
CA-C01-015-A0102,CA-C01-015,DS01,cerro_azul,CAMPAIGN_01,202.000000000,204.000000000,2.000000000,0.058563661,0.000000000,0.000000000
CA-C01-015-A0103,CA-C01-015,DS01,cerro_azul,CAMPAIGN_01,204.000000000,205.370442556,1.370442556,0.066670970,0.000000000,0.000000000
CA-C01-016-A0001,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,0.000000000,2.000000000,2.000000000,0.026446612,0.000000000,0.000000000
CA-C01-016-A0002,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,2.000000000,4.000000000,2.000000000,0.024992697,0.000000000,0.000000000
CA-C01-016-A0003,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,4.000000000,6.000000000,2.000000000,0.027567610,0.000000000,0.000000000
CA-C01-016-A0004,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,6.000000000,8.000000000,2.000000000,0.023282927,0.000000000,0.000000000
CA-C01-016-A0005,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,8.000000000,10.000000000,2.000000000,0.024451380,0.000000000,0.000000000
CA-C01-016-A0006,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,10.000000000,12.000000000,2.000000000,0.023410482,0.000000000,0.000000000
CA-C01-016-A0007,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,12.000000000,14.000000000,2.000000000,0.025793204,0.000000000,0.000000000
CA-C01-016-A0008,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,14.000000000,16.000000000,2.000000000,0.026623933,0.000000000,0.000000000
CA-C01-016-A0009,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,16.000000000,18.000000000,2.000000000,0.023859009,0.000000000,0.000000000
CA-C01-016-A0010,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,18.000000000,20.000000000,2.000000000,0.026077144,0.000000000,0.000000000
CA-C01-016-A0011,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,20.000000000,22.000000000,2.000000000,0.026140163,0.000000000,0.000000000
CA-C01-016-A0012,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,22.000000000,24.000000000,2.000000000,0.025234198,0.000000000,0.000000000
CA-C01-016-A0013,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,24.000000000,26.000000000,2.000000000,0.024961392,0.000000000,0.000000000
CA-C01-016-A0014,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,26.000000000,28.000000000,2.000000000,0.023067941,0.000000000,0.000000000
CA-C01-016-A0015,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,28.000000000,30.000000000,2.000000000,0.027810847,0.000000000,0.000000000
CA-C01-016-A0016,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,30.000000000,32.000000000,2.000000000,0.023125749,0.000000000,0.000000000
CA-C01-016-A0017,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,32.000000000,34.000000000,2.000000000,0.025175735,0.000000000,0.000000000
CA-C01-016-A0018,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,34.000000000,36.000000000,2.000000000,0.025084231,0.000000000,0.000000000
CA-C01-016-A0019,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,36.000000000,38.000000000,2.000000000,0.022827795,0.000000000,0.000000000
CA-C01-016-A0020,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,38.000000000,40.000000000,2.000000000,0.028488177,0.000000000,0.000000000
CA-C01-016-A0021,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,40.000000000,42.000000000,2.000000000,0.025712314,0.000000000,0.000000000
CA-C01-016-A0022,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,42.000000000,44.000000000,2.000000000,0.024568773,0.000000000,0.000000000
CA-C01-016-A0023,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,44.000000000,46.000000000,2.000000000,0.027225902,0.000000000,0.000000000
CA-C01-016-A0024,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,46.000000000,48.000000000,2.000000000,0.024950397,0.000000000,0.000000000
CA-C01-016-A0025,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,48.000000000,50.000000000,2.000000000,0.019124549,0.000000000,0.000000000
CA-C01-016-A0026,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,50.000000000,52.000000000,2.000000000,0.023773775,0.000000000,0.000000000
CA-C01-016-A0027,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,52.000000000,54.000000000,2.000000000,0.027655052,0.000000000,0.000000000
CA-C01-016-A0028,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,54.000000000,56.000000000,2.000000000,0.025955584,0.000000000,0.000000000
CA-C01-016-A0029,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,56.000000000,58.000000000,2.000000000,0.029758246,0.000000000,0.000000000
CA-C01-016-A0030,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,58.000000000,60.000000000,2.000000000,0.023889879,0.000000000,0.000000000
CA-C01-016-A0031,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,60.000000000,62.000000000,2.000000000,0.028210566,0.000000000,0.000000000
CA-C01-016-A0032,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,62.000000000,64.000000000,2.000000000,0.023300170,0.000000000,0.000000000
CA-C01-016-A0033,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,64.000000000,66.000000000,2.000000000,0.026222358,0.000000000,0.000000000
CA-C01-016-A0034,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,66.000000000,68.000000000,2.000000000,0.023829356,0.000000000,0.000000000
CA-C01-016-A0035,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,68.000000000,70.000000000,2.000000000,0.026796116,0.000000000,0.000000000
CA-C01-016-A0036,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,70.000000000,72.000000000,2.000000000,0.027061619,0.000000000,0.000000000
CA-C01-016-A0037,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,72.000000000,74.000000000,2.000000000,0.025815749,0.000000000,0.000000000
CA-C01-016-A0038,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,74.000000000,76.000000000,2.000000000,0.025402386,0.000000000,0.000000000
CA-C01-016-A0039,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,76.000000000,78.000000000,2.000000000,0.025483115,0.000000000,0.000000000
CA-C01-016-A0040,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,78.000000000,80.000000000,2.000000000,0.026463449,0.000000000,0.000000000
CA-C01-016-A0041,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,80.000000000,82.000000000,2.000000000,0.025279773,0.000000000,0.000000000
CA-C01-016-A0042,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,82.000000000,84.000000000,2.000000000,0.029963330,0.000000000,0.000000000
CA-C01-016-A0043,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,84.000000000,86.000000000,2.000000000,0.023531114,0.000000000,0.000000000
CA-C01-016-A0044,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,86.000000000,88.000000000,2.000000000,0.030167842,0.000000000,0.000000000
CA-C01-016-A0045,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,88.000000000,90.000000000,2.000000000,0.025947814,0.000000000,0.000000000
CA-C01-016-A0046,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,90.000000000,92.000000000,2.000000000,0.027583579,0.000000000,0.000000000
CA-C01-016-A0047,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,92.000000000,94.000000000,2.000000000,0.025628858,0.000000000,0.000000000
CA-C01-016-A0048,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,94.000000000,96.000000000,2.000000000,0.025021319,0.000000000,0.000000000
CA-C01-016-A0049,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,96.000000000,98.000000000,2.000000000,0.025498584,0.000000000,0.000000000
CA-C01-016-A0050,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,98.000000000,100.000000000,2.000000000,0.025243163,0.000000000,0.000000000
CA-C01-016-A0051,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,100.000000000,102.000000000,2.000000000,0.026261872,0.000000000,0.000000000
CA-C01-016-A0052,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,102.000000000,104.000000000,2.000000000,0.023681880,0.000000000,0.000000000
CA-C01-016-A0053,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,104.000000000,106.000000000,2.000000000,0.024655213,0.000000000,0.000000000
CA-C01-016-A0054,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,106.000000000,108.000000000,2.000000000,0.026049645,0.000000000,0.000000000
CA-C01-016-A0055,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,108.000000000,110.000000000,2.000000000,0.024330446,0.000000000,0.000000000
CA-C01-016-A0056,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,110.000000000,112.000000000,2.000000000,0.026059923,0.000000000,0.000000000
CA-C01-016-A0057,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,112.000000000,114.000000000,2.000000000,0.022265528,0.000000000,0.000000000
CA-C01-016-A0058,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,114.000000000,116.000000000,2.000000000,0.026817137,0.000000000,0.000000000
CA-C01-016-A0059,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,116.000000000,118.000000000,2.000000000,0.029008858,0.000000000,0.000000000
CA-C01-016-A0060,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,118.000000000,120.000000000,2.000000000,0.029223200,0.000000000,0.000000000
CA-C01-016-A0061,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,120.000000000,122.000000000,2.000000000,0.028553360,0.000000000,0.000000000
CA-C01-016-A0062,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,122.000000000,124.000000000,2.000000000,0.030807897,0.000000000,0.000000000
CA-C01-016-A0063,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,124.000000000,126.000000000,2.000000000,0.025873260,0.000000000,0.000000000
CA-C01-016-A0064,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,126.000000000,128.000000000,2.000000000,0.027549386,0.000000000,0.000000000
CA-C01-016-A0065,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,128.000000000,130.000000000,2.000000000,0.024439539,0.000000000,0.000000000
CA-C01-016-A0066,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,130.000000000,132.000000000,2.000000000,0.026023238,0.000000000,0.000000000
CA-C01-016-A0067,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,132.000000000,134.000000000,2.000000000,0.024740337,0.000000000,0.000000000
CA-C01-016-A0068,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,134.000000000,136.000000000,2.000000000,0.025332489,0.000000000,0.000000000
CA-C01-016-A0069,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,136.000000000,138.000000000,2.000000000,0.024506045,0.000000000,0.000000000
CA-C01-016-A0070,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,138.000000000,140.000000000,2.000000000,0.026543223,0.000000000,0.000000000
CA-C01-016-A0071,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,140.000000000,142.000000000,2.000000000,0.029846834,0.000000000,0.000000000
CA-C01-016-A0072,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,142.000000000,144.000000000,2.000000000,0.023807387,0.000000000,0.000000000
CA-C01-016-A0073,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,144.000000000,146.000000000,2.000000000,0.026421806,0.000000000,0.000000000
CA-C01-016-A0074,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,146.000000000,148.000000000,2.000000000,0.029406444,0.000000000,0.000000000
CA-C01-016-A0075,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,148.000000000,150.000000000,2.000000000,0.025912586,0.000000000,0.000000000
CA-C01-016-A0076,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,150.000000000,152.000000000,2.000000000,0.026898366,0.000000000,0.000000000
CA-C01-016-A0077,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,152.000000000,154.000000000,2.000000000,0.029284464,0.000000000,0.000000000
CA-C01-016-A0078,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,154.000000000,156.000000000,2.000000000,0.029554321,0.000000000,0.000000000
CA-C01-016-A0079,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,156.000000000,158.000000000,2.000000000,0.028795168,0.000000000,0.000000000
CA-C01-016-A0080,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,158.000000000,160.000000000,2.000000000,0.024861479,0.000000000,0.000000000
CA-C01-016-A0081,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,160.000000000,162.000000000,2.000000000,0.027830470,0.000000000,0.000000000
CA-C01-016-A0082,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,162.000000000,164.000000000,2.000000000,0.022738773,0.000000000,0.000000000
CA-C01-016-A0083,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,164.000000000,166.000000000,2.000000000,0.029617328,0.000000000,0.000000000
CA-C01-016-A0084,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,166.000000000,168.000000000,2.000000000,0.024340574,0.000000000,0.000000000
CA-C01-016-A0085,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,168.000000000,170.000000000,2.000000000,0.028811869,0.000000000,0.000000000
CA-C01-016-A0086,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,170.000000000,172.000000000,2.000000000,0.025980394,0.000000000,0.000000000
CA-C01-016-A0087,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,172.000000000,174.000000000,2.000000000,0.026240133,0.000000000,0.000000000
CA-C01-016-A0088,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,174.000000000,176.000000000,2.000000000,0.027280350,0.000000000,0.000000000
CA-C01-016-A0089,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,176.000000000,178.000000000,2.000000000,0.025683026,0.000000000,0.000000000
CA-C01-016-A0090,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,178.000000000,180.000000000,2.000000000,0.025900482,0.000000000,0.000000000
CA-C01-016-A0091,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,180.000000000,182.000000000,2.000000000,0.028866239,0.000000000,0.000000000
CA-C01-016-A0092,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,182.000000000,184.000000000,2.000000000,0.029789669,0.000000000,0.000000000
CA-C01-016-A0093,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,184.000000000,186.000000000,2.000000000,0.028798191,0.000000000,0.000000000
CA-C01-016-A0094,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,186.000000000,188.000000000,2.000000000,0.023255575,0.000000000,0.000000000
CA-C01-016-A0095,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,188.000000000,190.000000000,2.000000000,0.026873197,0.000000000,0.000000000
CA-C01-016-A0096,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,190.000000000,192.000000000,2.000000000,0.025445273,0.000000000,0.000000000
CA-C01-016-A0097,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,192.000000000,194.000000000,2.000000000,0.025464684,0.000000000,0.000000000
CA-C01-016-A0098,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,194.000000000,196.000000000,2.000000000,0.026898531,0.000000000,0.000000000
CA-C01-016-A0099,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,196.000000000,198.000000000,2.000000000,0.027890611,0.000000000,0.000000000
CA-C01-016-A0100,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,198.000000000,200.000000000,2.000000000,0.029806006,0.000000000,0.000000000
CA-C01-016-A0101,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,200.000000000,202.000000000,2.000000000,0.024556672,0.000000000,0.000000000
CA-C01-016-A0102,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,202.000000000,204.000000000,2.000000000,0.028036271,0.000000000,0.000000000
CA-C01-016-A0103,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,204.000000000,206.000000000,2.000000000,0.026314612,0.000000000,0.000000000
CA-C01-016-A0104,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,206.000000000,208.000000000,2.000000000,0.027335923,0.000000000,0.000000000
CA-C01-016-A0105,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,208.000000000,210.000000000,2.000000000,0.026402803,0.000000000,0.000000000
CA-C01-016-A0106,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,210.000000000,212.000000000,2.000000000,0.028618479,0.000000000,0.000000000
CA-C01-016-A0107,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,212.000000000,214.000000000,2.000000000,0.032652447,0.000000000,0.000000000
CA-C01-016-A0108,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,214.000000000,216.000000000,2.000000000,0.027041406,0.000000000,0.000000000
CA-C01-016-A0109,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,216.000000000,218.000000000,2.000000000,0.028904869,0.000000000,0.000000000
CA-C01-016-A0110,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,218.000000000,220.000000000,2.000000000,0.029279596,0.000000000,0.000000000
CA-C01-016-A0111,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,220.000000000,222.000000000,2.000000000,0.028734257,0.000000000,0.000000000
CA-C01-016-A0112,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,222.000000000,224.000000000,2.000000000,0.026590902,0.000000000,0.000000000
CA-C01-016-A0113,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,224.000000000,226.000000000,2.000000000,0.030050440,0.000000000,0.000000000
CA-C01-016-A0114,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,226.000000000,228.000000000,2.000000000,0.028580724,0.000000000,0.000000000
CA-C01-016-A0115,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,228.000000000,230.000000000,2.000000000,0.029004510,0.000000000,0.000000000
CA-C01-016-A0116,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,230.000000000,232.000000000,2.000000000,0.028628056,0.000000000,0.000000000
CA-C01-016-A0117,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,232.000000000,234.000000000,2.000000000,0.026267070,0.000000000,0.000000000
CA-C01-016-A0118,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,234.000000000,236.000000000,2.000000000,0.024142228,0.000000000,0.000000000
CA-C01-016-A0119,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,236.000000000,238.000000000,2.000000000,0.026761958,0.000000000,0.000000000
CA-C01-016-A0120,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,238.000000000,240.000000000,2.000000000,0.028206499,0.000000000,0.000000000
CA-C01-016-A0121,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,240.000000000,242.000000000,2.000000000,0.027524137,0.000000000,0.000000000
CA-C01-016-A0122,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,242.000000000,244.000000000,2.000000000,0.026642181,0.000000000,0.000000000
CA-C01-016-A0123,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,244.000000000,246.000000000,2.000000000,0.026793597,0.000000000,0.000000000
CA-C01-016-A0124,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,246.000000000,248.000000000,2.000000000,0.028963403,0.000000000,0.000000000
CA-C01-016-A0125,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,248.000000000,250.000000000,2.000000000,0.025174227,0.000000000,0.000000000
CA-C01-016-A0126,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,250.000000000,252.000000000,2.000000000,0.028711481,0.000000000,0.000000000
CA-C01-016-A0127,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,252.000000000,254.000000000,2.000000000,0.032034521,0.000000000,0.000000000
CA-C01-016-A0128,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,254.000000000,256.000000000,2.000000000,0.026436524,0.000000000,0.000000000
CA-C01-016-A0129,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,256.000000000,258.000000000,2.000000000,0.028029453,0.000000000,0.000000000
CA-C01-016-A0130,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,258.000000000,260.000000000,2.000000000,0.024515881,0.000000000,0.000000000
CA-C01-016-A0131,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,260.000000000,262.000000000,2.000000000,0.032326621,0.000000000,0.000000000
CA-C01-016-A0132,CA-C01-016,DS01,cerro_azul,CAMPAIGN_01,262.000000000,264.000000000,2.000000000,0.031200106,0.000000000,0.000000000
